match_id,inning,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1473447,1,18,3,Mohammed Shami,MA Starc,PWA Mulder,1,0,1,,0,,,
1473447,1,18,4,PWA Mulder,MA Starc,Mohammed Shami,0,0,0,,1,PWA Mulder,caught,F du Plessis
1473447,2,0,1,J Fraser-McGurk,Mohammed Shami,F du Plessis,0,0,0,,0,,,
1473447,2,0,2,J Fraser-McGurk,Mohammed Shami,F du Plessis,0,0,0,,0,,,
1473447,2,0,3,J Fraser-McGurk,Mohammed Shami,F du Plessis,0,0,0,,0,,,
1473447,2,0,4,J Fraser-McGurk,Mohammed Shami,F du Plessis,0,0,0,,0,,,
1473447,2,0,5,J Fraser-McGurk,Mohammed Shami,F du Plessis,1,0,1,,0,,,
1473447,2,0,6,F du Plessis,Mohammed Shami,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,1,1,F du Plessis,Abhishek Sharma,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,1,2,J Fraser-McGurk,Abhishek Sharma,F du Plessis,0,0,0,,0,,,
1473447,2,1,3,J Fraser-McGurk,Abhishek Sharma,F du Plessis,6,0,6,,0,,,
1473447,2,1,4,J Fraser-McGurk,Abhishek Sharma,F du Plessis,1,0,1,,0,,,
1473447,2,1,5,F du Plessis,Abhishek Sharma,J Fraser-McGurk,0,0,0,,0,,,
1473447,2,1,6,F du Plessis,Abhishek Sharma,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,2,1,F du Plessis,Mohammed Shami,J Fraser-McGurk,6,0,6,,0,,,
1473447,2,2,2,F du Plessis,Mohammed Shami,J Fraser-McGurk,4,0,4,,0,,,
1473447,2,2,3,F du Plessis,Mohammed Shami,J Fraser-McGurk,0,4,4,legbyes,0,,,
1473447,2,2,4,F du Plessis,Mohammed Shami,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,2,5,J Fraser-McGurk,Mohammed Shami,F du Plessis,0,0,0,,0,,,
1473447,2,2,6,J Fraser-McGurk,Mohammed Shami,F du Plessis,0,0,0,,0,,,
1473447,2,3,1,F du Plessis,PJ Cummins,J Fraser-McGurk,4,0,4,,0,,,
1473447,2,3,2,F du Plessis,PJ Cummins,J Fraser-McGurk,2,0,2,,0,,,
1473447,2,3,3,F du Plessis,PJ Cummins,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,3,4,J Fraser-McGurk,PJ Cummins,F du Plessis,0,0,0,,0,,,
1473447,2,3,5,J Fraser-McGurk,PJ Cummins,F du Plessis,2,0,2,,0,,,
1473447,2,3,6,J Fraser-McGurk,PJ Cummins,F du Plessis,4,0,4,,0,,,
1473447,2,4,1,F du Plessis,Abhishek Sharma,J Fraser-McGurk,0,0,0,,0,,,
1473447,2,4,2,F du Plessis,Abhishek Sharma,J Fraser-McGurk,6,0,6,,0,,,
1473447,2,4,3,F du Plessis,Abhishek Sharma,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,4,4,J Fraser-McGurk,Abhishek Sharma,F du Plessis,0,0,0,,0,,,
1473447,2,4,5,J Fraser-McGurk,Abhishek Sharma,F du Plessis,1,0,1,,0,,,
1473447,2,4,6,F du Plessis,Abhishek Sharma,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,5,1,F du Plessis,HV Patel,J Fraser-McGurk,0,1,1,wides,0,,,
1473447,2,5,2,F du Plessis,HV Patel,J Fraser-McGurk,0,0,0,,0,,,
1473447,2,5,3,F du Plessis,HV Patel,J Fraser-McGurk,2,0,2,,0,,,
1473447,2,5,4,F du Plessis,HV Patel,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,5,5,J Fraser-McGurk,HV Patel,F du Plessis,0,0,0,,0,,,
1473447,2,5,6,J Fraser-McGurk,HV Patel,F du Plessis,0,0,0,,0,,,
1473447,2,5,7,J Fraser-McGurk,HV Patel,F du Plessis,0,0,0,,0,,,
1473447,2,6,1,F du Plessis,PJ Cummins,J Fraser-McGurk,4,0,4,,0,,,
1473447,2,6,2,F du Plessis,PJ Cummins,J Fraser-McGurk,6,0,6,,0,,,
1473447,2,6,3,F du Plessis,PJ Cummins,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,6,4,J Fraser-McGurk,PJ Cummins,F du Plessis,0,0,0,,0,,,
1473447,2,6,5,J Fraser-McGurk,PJ Cummins,F du Plessis,1,0,1,,0,,,
1473447,2,6,6,F du Plessis,PJ Cummins,J Fraser-McGurk,2,0,2,,0,,,
1473447,2,7,1,J Fraser-McGurk,Zeeshan Ansari,F du Plessis,1,0,1,,0,,,
1473447,2,7,2,F du Plessis,Zeeshan Ansari,J Fraser-McGurk,2,0,2,,0,,,
1473447,2,7,3,F du Plessis,Zeeshan Ansari,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,7,4,J Fraser-McGurk,Zeeshan Ansari,F du Plessis,0,0,0,,0,,,
1473447,2,7,5,J Fraser-McGurk,Zeeshan Ansari,F du Plessis,4,0,4,,0,,,
1473447,2,7,6,J Fraser-McGurk,Zeeshan Ansari,F du Plessis,0,0,0,,0,,,
1473447,2,8,1,F du Plessis,HV Patel,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,8,2,J Fraser-McGurk,HV Patel,F du Plessis,1,0,1,,0,,,
1473447,2,8,3,F du Plessis,HV Patel,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,8,4,J Fraser-McGurk,HV Patel,F du Plessis,0,0,0,,0,,,
1473447,2,8,5,J Fraser-McGurk,HV Patel,F du Plessis,0,2,2,byes,0,,,
1473447,2,8,6,J Fraser-McGurk,HV Patel,F du Plessis,2,0,2,,0,,,
1473447,2,9,1,F du Plessis,Zeeshan Ansari,J Fraser-McGurk,0,0,0,,1,F du Plessis,caught,PWA Mulder
1473447,2,9,2,Abishek Porel,Zeeshan Ansari,J Fraser-McGurk,1,0,1,,0,,,
1473447,2,9,3,J Fraser-McGurk,Zeeshan Ansari,Abishek Porel,4,0,4,,0,,,
1473447,2,9,4,J Fraser-McGurk,Zeeshan Ansari,Abishek Porel,4,0,4,,0,,,
1473447,2,9,5,J Fraser-McGurk,Zeeshan Ansari,Abishek Porel,6,0,6,,0,,,
1473447,2,9,6,J Fraser-McGurk,Zeeshan Ansari,Abishek Porel,0,0,0,,1,J Fraser-McGurk,caught and bowled,
1473447,2,10,1,Abishek Porel,Mohammed Shami,KL Rahul,1,0,1,,0,,,
1473447,2,10,2,KL Rahul,Mohammed Shami,Abishek Porel,4,0,4,,0,,,
1473447,2,10,3,KL Rahul,Mohammed Shami,Abishek Porel,0,1,1,wides,0,,,
1473447,2,10,4,KL Rahul,Mohammed Shami,Abishek Porel,6,0,6,,0,,,
1473447,2,10,5,KL Rahul,Mohammed Shami,Abishek Porel,4,0,4,,0,,,
1473447,2,10,6,KL Rahul,Mohammed Shami,Abishek Porel,1,0,1,,0,,,
1473447,2,10,7,Abishek Porel,Mohammed Shami,KL Rahul,1,0,1,,0,,,
1473447,2,11,1,Abishek Porel,Zeeshan Ansari,KL Rahul,1,0,1,,0,,,
1473447,2,11,2,KL Rahul,Zeeshan Ansari,Abishek Porel,0,0,0,,1,KL Rahul,bowled,
1473447,2,11,3,T Stubbs,Zeeshan Ansari,Abishek Porel,1,0,1,,0,,,
1473447,2,11,4,Abishek Porel,Zeeshan Ansari,T Stubbs,1,0,1,,0,,,
1473447,2,11,5,T Stubbs,Zeeshan Ansari,Abishek Porel,1,0,1,,0,,,
1473447,2,11,6,Abishek Porel,Zeeshan Ansari,T Stubbs,1,0,1,,0,,,
1473447,2,12,1,Abishek Porel,Abhishek Sharma,T Stubbs,1,0,1,,0,,,
1473447,2,12,2,T Stubbs,Abhishek Sharma,Abishek Porel,1,0,1,,0,,,
1473447,2,12,3,Abishek Porel,Abhishek Sharma,T Stubbs,1,0,1,,0,,,
1473447,2,12,4,T Stubbs,Abhishek Sharma,Abishek Porel,1,0,1,,0,,,
1473447,2,12,5,Abishek Porel,Abhishek Sharma,T Stubbs,4,0,4,,0,,,
1473447,2,12,6,Abishek Porel,Abhishek Sharma,T Stubbs,1,0,1,,0,,,
1473447,2,13,1,Abishek Porel,Zeeshan Ansari,T Stubbs,1,0,1,,0,,,
1473447,2,13,2,T Stubbs,Zeeshan Ansari,Abishek Porel,1,0,1,,0,,,
1473447,2,13,3,Abishek Porel,Zeeshan Ansari,T Stubbs,6,0,6,,0,,,
1473447,2,13,4,Abishek Porel,Zeeshan Ansari,T Stubbs,1,0,1,,0,,,
1473447,2,13,5,T Stubbs,Zeeshan Ansari,Abishek Porel,1,0,1,,0,,,
1473447,2,13,6,Abishek Porel,Zeeshan Ansari,T Stubbs,4,0,4,,0,,,
1473447,2,14,1,T Stubbs,HV Patel,Abishek Porel,1,0,1,,0,,,
1473447,2,14,2,Abishek Porel,HV Patel,T Stubbs,1,0,1,,0,,,
1473447,2,14,3,T Stubbs,HV Patel,Abishek Porel,0,0,0,,0,,,
1473447,2,14,4,T Stubbs,HV Patel,Abishek Porel,1,0,1,,0,,,
1473447,2,14,5,Abishek Porel,HV Patel,T Stubbs,1,0,1,,0,,,
1473447,2,14,6,T Stubbs,HV Patel,Abishek Porel,4,0,4,,0,,,
1473447,2,15,1,Abishek Porel,PWA Mulder,T Stubbs,1,0,1,,0,,,
1473447,2,15,2,T Stubbs,PWA Mulder,Abishek Porel,4,0,4,,0,,,
1473447,2,15,3,T Stubbs,PWA Mulder,Abishek Porel,0,0,0,,0,,,
1473447,2,15,4,T Stubbs,PWA Mulder,Abishek Porel,4,0,4,,0,,,
1473447,2,15,5,T Stubbs,PWA Mulder,Abishek Porel,1,0,1,,0,,,
1473447,2,15,6,Abishek Porel,PWA Mulder,T Stubbs,6,0,6,,0,,,
1473448,1,0,1,YBK Jaiswal,KK Ahmed,SV Samson,4,0,4,,0,,,
1473448,1,0,2,YBK Jaiswal,KK Ahmed,SV Samson,0,0,0,,0,,,
1473448,1,0,3,YBK Jaiswal,KK Ahmed,SV Samson,0,0,0,,1,YBK Jaiswal,caught,R Ashwin
1473448,1,0,4,N Rana,KK Ahmed,SV Samson,0,0,0,,0,,,
1473448,1,0,5,N Rana,KK Ahmed,SV Samson,4,0,4,,0,,,
1473448,1,0,6,N Rana,KK Ahmed,SV Samson,0,1,1,byes,0,,,
1473448,1,1,1,N Rana,J Overton,SV Samson,1,0,1,,0,,,
1473448,1,1,2,SV Samson,J Overton,N Rana,1,0,1,,0,,,
1473448,1,1,3,N Rana,J Overton,SV Samson,4,0,4,,0,,,
1473448,1,1,4,N Rana,J Overton,SV Samson,2,0,2,,0,,,
1473448,1,1,5,N Rana,J Overton,SV Samson,6,0,6,,0,,,
1473448,1,1,6,N Rana,J Overton,SV Samson,0,0,0,,0,,,
1473448,1,2,1,SV Samson,KK Ahmed,N Rana,0,0,0,,0,,,
1473448,1,2,2,SV Samson,KK Ahmed,N Rana,1,0,1,,0,,,
1473448,1,2,3,N Rana,KK Ahmed,SV Samson,1,0,1,,0,,,
1473448,1,2,4,SV Samson,KK Ahmed,N Rana,0,0,0,,0,,,
1473448,1,2,5,SV Samson,KK Ahmed,N Rana,0,0,0,,0,,,
1473448,1,2,6,SV Samson,KK Ahmed,N Rana,4,0,4,,0,,,
1473448,1,3,1,N Rana,J Overton,SV Samson,4,0,4,,0,,,
1473448,1,3,2,N Rana,J Overton,SV Samson,0,0,0,,0,,,
1473448,1,3,3,N Rana,J Overton,SV Samson,4,0,4,,0,,,
1473448,1,3,4,N Rana,J Overton,SV Samson,1,0,1,,0,,,
1473448,1,3,5,SV Samson,J Overton,N Rana,6,0,6,,0,,,
1473448,1,3,6,SV Samson,J Overton,N Rana,1,0,1,,0,,,
1473448,1,4,1,SV Samson,R Ashwin,N Rana,1,0,1,,0,,,
1473448,1,4,2,N Rana,R Ashwin,SV Samson,6,0,6,,0,,,
1473448,1,4,3,N Rana,R Ashwin,SV Samson,6,0,6,,0,,,
1473448,1,4,4,N Rana,R Ashwin,SV Samson,4,0,4,,0,,,
1473448,1,4,5,N Rana,R Ashwin,SV Samson,1,0,1,,0,,,
1473448,1,4,6,SV Samson,R Ashwin,N Rana,1,0,1,,0,,,
1473448,1,5,1,SV Samson,KK Ahmed,N Rana,1,0,1,,0,,,
1473448,1,5,2,N Rana,KK Ahmed,SV Samson,4,0,4,,0,,,
1473448,1,5,3,N Rana,KK Ahmed,SV Samson,0,0,0,,0,,,
1473448,1,5,4,N Rana,KK Ahmed,SV Samson,0,0,0,,0,,,
1473448,1,5,5,N Rana,KK Ahmed,SV Samson,4,0,4,,0,,,
1473448,1,5,6,N Rana,KK Ahmed,SV Samson,6,0,6,,0,,,
1473448,1,6,1,SV Samson,R Ashwin,N Rana,1,0,1,,0,,,
1473448,1,6,2,N Rana,R Ashwin,SV Samson,1,0,1,,0,,,
1473448,1,6,3,SV Samson,R Ashwin,N Rana,1,0,1,,0,,,
1473448,1,6,4,N Rana,R Ashwin,SV Samson,1,0,1,,0,,,
1473448,1,6,5,SV Samson,R Ashwin,N Rana,1,0,1,,0,,,
1473448,1,6,6,N Rana,R Ashwin,SV Samson,0,0,0,,0,,,
1473448,1,7,1,SV Samson,Noor Ahmad,N Rana,1,0,1,,0,,,
1473448,1,7,2,N Rana,Noor Ahmad,SV Samson,1,0,1,,0,,,
1473448,1,7,3,SV Samson,Noor Ahmad,N Rana,0,0,0,,1,SV Samson,caught,R Ravindra
1473448,1,7,4,R Parag,Noor Ahmad,N Rana,0,0,0,,0,,,
1473448,1,7,5,R Parag,Noor Ahmad,N Rana,1,0,1,,0,,,
1473448,1,7,6,N Rana,Noor Ahmad,R Parag,0,0,0,,0,,,
1473448,1,8,1,R Parag,R Ashwin,N Rana,0,0,0,,0,,,
1473448,1,8,2,R Parag,R Ashwin,N Rana,1,0,1,,0,,,
1473448,1,8,3,N Rana,R Ashwin,R Parag,0,0,0,,0,,,
1473448,1,8,4,N Rana,R Ashwin,R Parag,0,0,0,,0,,,
1473448,1,8,5,N Rana,R Ashwin,R Parag,0,0,0,,0,,,
1473448,1,8,6,N Rana,R Ashwin,R Parag,4,0,4,,0,,,
1473448,1,9,1,R Parag,Noor Ahmad,N Rana,0,0,0,,0,,,
1473448,1,9,2,R Parag,Noor Ahmad,N Rana,0,0,0,,0,,,
1473448,1,9,3,R Parag,Noor Ahmad,N Rana,1,0,1,,0,,,
1473448,1,9,4,N Rana,Noor Ahmad,R Parag,4,0,4,,0,,,
1473448,1,9,5,N Rana,Noor Ahmad,R Parag,1,0,1,,0,,,
1473448,1,9,6,R Parag,Noor Ahmad,N Rana,1,0,1,,0,,,
1473448,1,10,1,R Parag,M Pathirana,N Rana,0,1,1,wides,0,,,
1473448,1,10,2,R Parag,M Pathirana,N Rana,6,0,6,,0,,,
1473448,1,10,3,R Parag,M Pathirana,N Rana,0,0,0,,0,,,
1473448,1,10,4,R Parag,M Pathirana,N Rana,0,1,1,wides,0,,,
1473448,1,10,5,R Parag,M Pathirana,N Rana,2,0,2,,0,,,
1473448,1,10,6,R Parag,M Pathirana,N Rana,1,0,1,,0,,,
1473448,1,10,7,N Rana,M Pathirana,R Parag,1,0,1,,0,,,
1473448,1,10,8,R Parag,M Pathirana,N Rana,1,0,1,,0,,,
1473448,1,11,1,R Parag,R Ashwin,N Rana,1,0,1,,0,,,
1473448,1,11,2,N Rana,R Ashwin,R Parag,6,0,6,,0,,,
1473448,1,11,3,N Rana,R Ashwin,R Parag,4,0,4,,0,,,
1473448,1,11,4,N Rana,R Ashwin,R Parag,0,1,1,wides,1,N Rana,stumped,MS Dhoni
1473448,1,11,5,Dhruv Jurel,R Ashwin,R Parag,0,0,0,,0,,,
1473448,1,11,6,Dhruv Jurel,R Ashwin,R Parag,1,0,1,,0,,,
1473448,1,11,7,R Parag,R Ashwin,Dhruv Jurel,4,0,4,,0,,,
1473448,1,12,1,Dhruv Jurel,RA Jadeja,R Parag,0,0,0,,0,,,
1473448,1,12,2,Dhruv Jurel,RA Jadeja,R Parag,0,0,0,,0,,,
1473448,1,12,3,Dhruv Jurel,RA Jadeja,R Parag,1,0,1,,0,,,
1473448,1,12,4,R Parag,RA Jadeja,Dhruv Jurel,1,0,1,,0,,,
1473448,1,12,5,Dhruv Jurel,RA Jadeja,R Parag,1,0,1,,0,,,
1473448,1,12,6,R Parag,RA Jadeja,Dhruv Jurel,2,0,2,,0,,,
1473448,1,13,1,Dhruv Jurel,Noor Ahmad,R Parag,0,0,0,,1,Dhruv Jurel,caught,M Pathirana
1473448,1,13,2,PWH de Silva,Noor Ahmad,R Parag,0,0,0,,0,,,
1473448,1,13,3,PWH de Silva,Noor Ahmad,R Parag,2,0,2,,0,,,
1473448,1,13,4,PWH de Silva,Noor Ahmad,R Parag,1,0,1,,0,,,
1473448,1,13,5,R Parag,Noor Ahmad,PWH de Silva,0,1,1,wides,0,,,
1473448,1,13,6,R Parag,Noor Ahmad,PWH de Silva,1,0,1,,0,,,
1473448,1,13,7,PWH de Silva,Noor Ahmad,R Parag,1,0,1,,0,,,
1473448,1,14,1,PWH de Silva,RA Jadeja,R Parag,0,0,0,,1,PWH de Silva,caught,V Shankar
1473448,1,14,2,SO Hetmyer,RA Jadeja,R Parag,1,0,1,,0,,,
1473448,1,14,3,R Parag,RA Jadeja,SO Hetmyer,1,0,1,,0,,,
1473448,1,14,4,SO Hetmyer,RA Jadeja,R Parag,1,0,1,,0,,,
1473448,1,14,5,R Parag,RA Jadeja,SO Hetmyer,1,0,1,,0,,,
1473448,1,14,6,SO Hetmyer,RA Jadeja,R Parag,1,0,1,,0,,,
1473448,1,15,1,SO Hetmyer,M Pathirana,R Parag,0,0,0,,0,,,
1473448,1,15,2,SO Hetmyer,M Pathirana,R Parag,2,0,2,,0,,,
1473448,1,15,3,SO Hetmyer,M Pathirana,R Parag,0,0,0,,0,,,
1473448,1,15,4,SO Hetmyer,M Pathirana,R Parag,1,0,1,,0,,,
1473448,1,15,5,R Parag,M Pathirana,SO Hetmyer,1,0,1,,0,,,
1473448,1,15,6,SO Hetmyer,M Pathirana,R Parag,4,0,4,,0,,,
1473448,1,16,1,R Parag,Noor Ahmad,SO Hetmyer,4,0,4,,0,,,
1473448,1,16,2,R Parag,Noor Ahmad,SO Hetmyer,6,0,6,,0,,,
1473448,1,16,3,R Parag,Noor Ahmad,SO Hetmyer,0,0,0,,0,,,
1473448,1,16,4,R Parag,Noor Ahmad,SO Hetmyer,1,0,1,,0,,,
1473448,1,16,5,SO Hetmyer,Noor Ahmad,R Parag,0,0,0,,0,,,
1473448,1,16,6,SO Hetmyer,Noor Ahmad,R Parag,1,0,1,,0,,,
1473448,1,17,1,SO Hetmyer,M Pathirana,R Parag,0,0,0,,0,,,
1473448,1,17,2,SO Hetmyer,M Pathirana,R Parag,1,0,1,,0,,,
1473448,1,17,3,R Parag,M Pathirana,SO Hetmyer,0,0,0,,0,,,
1473448,1,17,4,R Parag,M Pathirana,SO Hetmyer,0,0,0,,0,,,
1473448,1,17,5,R Parag,M Pathirana,SO Hetmyer,0,0,0,,1,R Parag,bowled,
1473448,1,17,6,JC Archer,M Pathirana,SO Hetmyer,0,0,0,,0,,,
1473448,1,18,1,SO Hetmyer,KK Ahmed,JC Archer,0,1,1,wides,0,,,
1473448,1,18,2,SO Hetmyer,KK Ahmed,JC Archer,6,0,6,,0,,,
1473448,1,18,3,SO Hetmyer,KK Ahmed,JC Archer,1,0,1,,0,,,
1473448,1,18,4,JC Archer,KK Ahmed,SO Hetmyer,0,0,0,,1,JC Archer,caught,RD Gaikwad
1473448,1,18,5,K Kartikeya,KK Ahmed,SO Hetmyer,1,0,1,,0,,,
1473448,1,18,6,SO Hetmyer,KK Ahmed,K Kartikeya,0,0,0,,1,K Kartikeya,run out,KK Ahmed
1473448,1,18,7,M Theekshana,KK Ahmed,SO Hetmyer,0,0,0,,0,,,
1473448,1,19,1,SO Hetmyer,M Pathirana,M Theekshana,0,1,1,wides,0,,,
1473448,1,19,2,SO Hetmyer,M Pathirana,M Theekshana,0,0,0,,1,SO Hetmyer,caught,R Ashwin
1473448,1,19,3,TU Deshpande,M Pathirana,M Theekshana,1,0,1,,0,,,
1473448,1,19,4,M Theekshana,M Pathirana,TU Deshpande,1,0,1,,0,,,
1473448,1,19,5,TU Deshpande,M Pathirana,M Theekshana,0,2,2,wides,0,,,
1473448,1,19,6,M Theekshana,M Pathirana,TU Deshpande,0,0,0,,0,,,
1473448,1,19,7,M Theekshana,M Pathirana,TU Deshpande,1,0,1,,0,,,
1473448,1,19,8,TU Deshpande,M Pathirana,M Theekshana,0,1,1,byes,0,,,
1473448,2,0,1,R Ravindra,JC Archer,RA Tripathi,0,0,0,,0,,,
1473448,2,0,2,R Ravindra,JC Archer,RA Tripathi,0,0,0,,0,,,
1473448,2,0,3,R Ravindra,JC Archer,RA Tripathi,0,0,0,,0,,,
1473448,2,0,4,R Ravindra,JC Archer,RA Tripathi,0,0,0,,1,R Ravindra,caught,Dhruv Jurel
1473448,2,0,5,RD Gaikwad,JC Archer,RA Tripathi,0,0,0,,0,,,
1473448,2,0,6,RD Gaikwad,JC Archer,RA Tripathi,0,0,0,,0,,,
1473448,2,1,1,RA Tripathi,TU Deshpande,RD Gaikwad,1,0,1,,0,,,
1473448,2,1,2,RD Gaikwad,TU Deshpande,RA Tripathi,0,0,0,,0,,,
1473448,2,1,3,RD Gaikwad,TU Deshpande,RA Tripathi,0,0,0,,0,,,
1473448,2,1,4,RD Gaikwad,TU Deshpande,RA Tripathi,2,0,2,,0,,,
1473448,2,1,5,RD Gaikwad,TU Deshpande,RA Tripathi,1,0,1,,0,,,
1473448,2,1,6,RA Tripathi,TU Deshpande,RD Gaikwad,0,0,0,,0,,,
1473448,2,2,1,RD Gaikwad,JC Archer,RA Tripathi,0,0,0,,0,,,
1473448,2,2,2,RD Gaikwad,JC Archer,RA Tripathi,0,0,0,,0,,,
1473448,2,2,3,RD Gaikwad,JC Archer,RA Tripathi,1,0,1,,0,,,
1473448,2,2,4,RA Tripathi,JC Archer,RD Gaikwad,0,0,0,,0,,,
1473448,2,2,5,RA Tripathi,JC Archer,RD Gaikwad,0,0,0,,0,,,
1473448,2,2,6,RA Tripathi,JC Archer,RD Gaikwad,0,0,0,,0,,,
1473448,2,3,1,RD Gaikwad,TU Deshpande,RA Tripathi,0,0,0,,0,,,
1473448,2,3,2,RD Gaikwad,TU Deshpande,RA Tripathi,3,0,3,,0,,,
1473448,2,3,3,RA Tripathi,TU Deshpande,RD Gaikwad,0,0,0,,0,,,
1473448,2,3,4,RA Tripathi,TU Deshpande,RD Gaikwad,0,0,0,,0,,,
1473448,2,3,5,RA Tripathi,TU Deshpande,RD Gaikwad,4,0,4,,0,,,
1473448,2,3,6,RA Tripathi,TU Deshpande,RD Gaikwad,4,0,4,,0,,,
1473448,2,4,1,RD Gaikwad,JC Archer,RA Tripathi,1,0,1,,0,,,
1473448,2,4,2,RA Tripathi,JC Archer,RD Gaikwad,0,0,0,,0,,,
1473448,2,4,3,RA Tripathi,JC Archer,RD Gaikwad,6,0,6,,0,,,
1473448,2,4,4,RA Tripathi,JC Archer,RD Gaikwad,4,0,4,,0,,,
1473448,2,4,5,RA Tripathi,JC Archer,RD Gaikwad,0,0,0,,0,,,
1473448,2,4,6,RA Tripathi,JC Archer,RD Gaikwad,1,0,1,,0,,,
1473448,2,5,1,RA Tripathi,Sandeep Sharma,RD Gaikwad,1,0,1,,0,,,
1473448,2,5,2,RD Gaikwad,Sandeep Sharma,RA Tripathi,4,0,4,,0,,,
1473448,2,5,3,RD Gaikwad,Sandeep Sharma,RA Tripathi,4,0,4,,0,,,
1473448,2,5,4,RD Gaikwad,Sandeep Sharma,RA Tripathi,0,0,0,,0,,,
1473448,2,5,5,RD Gaikwad,Sandeep Sharma,RA Tripathi,4,0,4,,0,,,
1473448,2,5,6,RD Gaikwad,Sandeep Sharma,RA Tripathi,1,0,1,,0,,,
1473448,2,6,1,RD Gaikwad,M Theekshana,RA Tripathi,0,0,0,,0,,,
1473448,2,6,2,RD Gaikwad,M Theekshana,RA Tripathi,1,0,1,,0,,,
1473448,2,6,3,RA Tripathi,M Theekshana,RD Gaikwad,1,0,1,,0,,,
1473448,2,6,4,RD Gaikwad,M Theekshana,RA Tripathi,1,0,1,,0,,,
1473448,2,6,5,RA Tripathi,M Theekshana,RD Gaikwad,0,0,0,,0,,,
1473448,2,6,6,RA Tripathi,M Theekshana,RD Gaikwad,1,0,1,,0,,,
1473448,2,7,1,RA Tripathi,PWH de Silva,RD Gaikwad,0,0,0,,1,RA Tripathi,caught,SO Hetmyer
1473448,2,7,2,S Dube,PWH de Silva,RD Gaikwad,0,1,1,legbyes,0,,,
1473448,2,7,3,RD Gaikwad,PWH de Silva,S Dube,1,0,1,,0,,,
1473448,2,7,4,S Dube,PWH de Silva,RD Gaikwad,6,0,6,,0,,,
1473448,2,7,5,S Dube,PWH de Silva,RD Gaikwad,0,0,0,,0,,,
1473448,2,7,6,S Dube,PWH de Silva,RD Gaikwad,0,0,0,,0,,,
1473448,2,8,1,RD Gaikwad,M Theekshana,S Dube,4,0,4,,0,,,
1473448,2,8,2,RD Gaikwad,M Theekshana,S Dube,1,0,1,,0,,,
1473448,2,8,3,S Dube,M Theekshana,RD Gaikwad,0,0,0,,0,,,
1473448,2,8,4,S Dube,M Theekshana,RD Gaikwad,1,0,1,,0,,,
1473448,2,8,5,RD Gaikwad,M Theekshana,S Dube,1,0,1,,0,,,
1473448,2,8,6,S Dube,M Theekshana,RD Gaikwad,1,0,1,,0,,,
1473448,2,9,1,S Dube,PWH de Silva,RD Gaikwad,4,0,4,,0,,,
1473448,2,9,2,S Dube,PWH de Silva,RD Gaikwad,6,0,6,,0,,,
1473448,2,9,3,S Dube,PWH de Silva,RD Gaikwad,0,0,0,,1,S Dube,caught,R Parag
1473448,2,9,4,V Shankar,PWH de Silva,RD Gaikwad,0,0,0,,0,,,
1473448,2,9,5,V Shankar,PWH de Silva,RD Gaikwad,1,0,1,,0,,,
1473448,2,9,6,RD Gaikwad,PWH de Silva,V Shankar,1,0,1,,0,,,
1473448,2,10,1,RD Gaikwad,K Kartikeya,V Shankar,4,0,4,,0,,,
1473448,2,10,2,RD Gaikwad,K Kartikeya,V Shankar,1,0,1,,0,,,
1473448,2,10,3,V Shankar,K Kartikeya,RD Gaikwad,1,0,1,,0,,,
1473448,2,10,4,RD Gaikwad,K Kartikeya,V Shankar,0,0,0,,0,,,
1473448,2,10,5,RD Gaikwad,K Kartikeya,V Shankar,0,0,0,,0,,,
1473448,2,10,6,RD Gaikwad,K Kartikeya,V Shankar,4,0,4,,0,,,
1473448,2,11,1,V Shankar,PWH de Silva,RD Gaikwad,1,0,1,,0,,,
1473448,2,11,2,RD Gaikwad,PWH de Silva,V Shankar,0,0,0,,0,,,
1473448,2,11,3,RD Gaikwad,PWH de Silva,V Shankar,1,0,1,,0,,,
1473448,2,11,4,V Shankar,PWH de Silva,RD Gaikwad,6,0,6,,0,,,
1473448,2,11,5,V Shankar,PWH de Silva,RD Gaikwad,0,0,0,,1,V Shankar,bowled,
1473448,2,11,6,RA Jadeja,PWH de Silva,RD Gaikwad,1,0,1,,0,,,
1473448,2,12,1,RA Jadeja,Sandeep Sharma,RD Gaikwad,1,0,1,,0,,,
1473448,2,12,2,RD Gaikwad,Sandeep Sharma,RA Jadeja,1,0,1,,0,,,
1473448,2,12,3,RA Jadeja,Sandeep Sharma,RD Gaikwad,1,0,1,,0,,,
1473448,2,12,4,RD Gaikwad,Sandeep Sharma,RA Jadeja,1,0,1,,0,,,
1473448,2,12,5,RA Jadeja,Sandeep Sharma,RD Gaikwad,1,0,1,,0,,,
